sample_id,label,cluster_id,legacy_scv_cluster_id,x,y,row_10m,col_10m,source,cv_group,fold_id
KGS6C_POS_000821,1,2,2,1700910.5784714946,1141001.6519279566,1330,4280,landslide,FEAT_2909,4
KGS6C_POS_000822,1,3,3,1741737.3306989477,1140990.0763497455,1331,8362,landslide,FEAT_896,2
KGS6C_POS_000823,1,3,3,1711738.339531914,1140982.9680902052,1332,5362,landslide,FEAT_2464,2
KGS6C_POS_000824,1,3,3,1718787.4787243565,1140975.8412860418,1333,6067,landslide,FEAT_2479,0
KGS6C_POS_000825,1,2,2,1696033.7711666687,1140954.716825407,1335,3792,landslide,FEAT_973,3
KGS6C_POS_000826,1,2,2,1695927.8575121935,1140920.004216903,1338,3781,landslide,FEAT_972,4
KGS6C_POS_000827,1,2,2,1700910.2758329136,1140928.567939327,1338,4280,landslide,FEAT_2908,1
KGS6C_POS_000828,1,3,3,1711718.5152989656,1140921.355388337,1338,5360,landslide,FEAT_2463,1
KGS6C_POS_000829,1,3,3,1711778.6475859713,1140918.479395492,1339,5366,landslide,KGS6C_POS_000829,2
KGS6C_POS_000830,1,3,3,1741226.9150728355,1140914.3319023908,1339,8311,landslide,FEAT_867,1
KGS6C_POS_000831,1,3,3,1711626.0097215122,1140872.361894743,1343,5351,landslide,FEAT_2461,1
KGS6C_POS_000832,1,3,3,1725171.0536014617,1140868.2223293856,1344,6706,landslide,FEAT_339,4
KGS6C_POS_000833,1,2,2,1707497.8158141435,1140851.8799397794,1345,4938,landslide,FEAT_2657,4
KGS6C_POS_000834,1,2,2,1707654.3226049908,1140850.190916234,1345,4954,landslide,FEAT_2658,2
KGS6C_POS_000835,1,3,3,1714995.7055481768,1140846.087671981,1346,5688,landslide,FEAT_2478,4
KGS6C_POS_000836,1,2,2,1700945.5840942948,1140825.6737375031,1348,4283,landslide,FEAT_2907,0
KGS6C_POS_000837,1,3,3,1711509.6562002578,1140816.3750690627,1349,5339,landslide,FEAT_2460,2
KGS6C_POS_000838,1,3,3,1714954.3623263848,1140777.0146946746,1353,5684,landslide,FEAT_2477,4
KGS6C_POS_000839,1,3,3,1741312.700733111,1140777.6587515243,1353,8320,landslide,FEAT_868,3
KGS6C_POS_000840,1,2,2,1695987.4874730292,1140738.3621212183,1357,3787,landslide,FEAT_974,4
KGS6C_POS_000841,1,2,2,1711289.754413393,1140719.2843213077,1359,5317,landslide,FEAT_2457,2
KGS6C_POS_000842,1,3,3,1730718.9619199391,1140704.822630491,1360,7260,landslide,FEAT_517,4
KGS6C_POS_000843,1,3,3,1734114.8272536374,1140700.1878875506,1360,7600,landslide,FEAT_677,4
KGS6C_POS_000844,1,3,3,1718749.902036109,1140693.3253360472,1361,6063,landslide,FEAT_2443,4
KGS6C_POS_000845,1,2,2,1701032.647165208,1140687.9392815337,1362,4292,landslide,FEAT_2906,4
KGS6C_POS_000846,1,3,3,1729916.024710161,1140681.39229217,1362,7180,landslide,FEAT_490,1
KGS6C_POS_000847,1,3,3,1725447.3057022914,1140664.519549041,1364,6733,landslide,FEAT_338,0
KGS6C_POS_000848,1,3,3,1729406.9224978462,1140665.9299942823,1364,7129,landslide,FEAT_476,1
KGS6C_POS_000849,1,3,3,1711504.2557598262,1140650.8999496433,1365,5339,landslide,FEAT_2459,4
KGS6C_POS_000850,1,2,2,1711421.835815732,1140640.7483825723,1366,5331,landslide,FEAT_2458,0
KGS6C_POS_000851,1,3,3,1730467.3181335954,1140642.5572976205,1366,7235,landslide,FEAT_491,3
KGS6C_POS_000852,1,3,3,1715320.6761697184,1140636.8141072353,1367,5721,landslide,KGS6C_POS_000852,2
KGS6C_POS_000853,1,2,2,1701041.9783084516,1140626.9882533809,1368,4293,landslide,FEAT_2905,0
KGS6C_POS_000854,1,2,2,1710837.434655195,1140628.3468086638,1368,5272,landslide,FEAT_2456,1
KGS6C_POS_000855,1,3,3,1741222.6613695344,1140623.3008889558,1368,8311,landslide,FEAT_869,2
KGS6C_POS_000856,1,2,2,1709890.2498220082,1140595.174590747,1371,5178,landslide,FEAT_2455,2
KGS6C_POS_000857,1,3,3,1730801.1663686326,1140570.9694599956,1373,7269,landslide,FEAT_516,3
KGS6C_POS_000858,1,2,2,1695974.92998409,1140559.1406091454,1375,3786,landslide,FEAT_977,1
KGS6C_POS_000859,1,2,2,1701077.6899058446,1140554.739807217,1375,4296,landslide,FEAT_2904,3
KGS6C_POS_000860,1,3,3,1729936.0992910345,1140544.739476166,1376,7182,landslide,FEAT_493,0
KGS6C_POS_000861,1,3,3,1732071.4596985306,1140532.5750548216,1377,7396,landslide,FEAT_601,2
KGS6C_POS_000862,1,3,3,1725642.9572021996,1140506.7833420902,1380,6753,landslide,FEAT_L-059-2023,0
KGS6C_POS_000863,1,3,3,1730838.1838852658,1140493.8975518276,1381,7272,landslide,FEAT_515,1
KGS6C_POS_000864,1,3,3,1732022.9560635102,1140497.1532930436,1381,7391,landslide,FEAT_600,0
KGS6C_POS_000865,1,2,2,1695852.8712378817,1140481.7944112034,1382,3774,landslide,FEAT_976,1
KGS6C_POS_000866,1,3,3,1734302.1164399534,1140483.7795386042,1382,7619,landslide,FEAT_676,0
KGS6C_POS_000867,1,3,3,1714856.7210638518,1140474.9074963655,1383,5674,landslide,FEAT_2476,4
KGS6C_POS_000868,1,3,3,1728815.436873673,1140473.6531322498,1383,7070,landslide,FEAT_444,1
KGS6C_POS_000869,1,3,3,1729409.982362932,1140472.3928785094,1383,7129,landslide,FEAT_475,1
KGS6C_POS_000870,1,3,3,1731950.8755873195,1140477.4665751376,1383,7384,landslide,FEAT_599,3
KGS6C_POS_000871,1,3,3,1718796.132254184,1140469.3795913325,1384,6068,landslide,FEAT_2442,3
KGS6C_POS_000872,1,3,3,1733427.631371118,1140467.7180552809,1384,7531,landslide,FEAT_L-060-2023,3
KGS6C_POS_000873,1,3,3,1731787.1948551484,1140459.610837974,1385,7367,landslide,FEAT_562,0
KGS6C_POS_000874,1,3,3,1732311.056485095,1140445.3697026586,1386,7420,landslide,FEAT_598,0
KGS6C_POS_000875,1,3,3,1733394.3119659135,1140445.755311719,1386,7528,landslide,FEAT_636,1
KGS6C_POS_000876,1,3,3,1728290.137067487,1140430.4382294193,1387,7018,landslide,FEAT_442,1
KGS6C_POS_000877,1,3,3,1729937.949870705,1140436.3652236073,1387,7182,landslide,FEAT_494,4
KGS6C_POS_000878,1,3,3,1731488.5564749164,1140422.7932482972,1388,7337,landslide,FEAT_535,3
KGS6C_POS_000879,1,3,3,1730351.6626270243,1140411.1031388252,1389,7224,landslide,FEAT_495,3
KGS6C_POS_000880,1,3,3,1734327.8825891446,1140411.91597993,1389,7621,landslide,FEAT_675,2
KGS6C_POS_000881,1,3,3,1741280.5888709996,1140405.6165970997,1390,8317,landslide,FEAT_871,1
KGS6C_POS_000882,1,3,3,1728557.944469081,1140392.2416644592,1391,7044,landslide,FEAT_443,2
KGS6C_POS_000883,1,3,3,1730916.876612257,1140377.3000866966,1393,7280,landslide,FEAT_514,3
KGS6C_POS_000884,1,2,2,1695677.5654277503,1140368.7465515854,1394,3756,landslide,FEAT_975,4
KGS6C_POS_000885,1,3,3,1729406.8864438897,1140367.6017696843,1394,7129,landslide,FEAT_474,0
KGS6C_POS_000886,1,3,3,1725683.5595260242,1140342.702410435,1396,6757,landslide,FEAT_379,2
KGS6C_POS_000887,1,3,3,1731364.4270700864,1140341.6966334684,1396,7325,landslide,FEAT_KY003251,1
KGS6C_POS_000888,1,3,3,1740335.8123106686,1140334.4307741444,1397,8222,landslide,FEAT_826,2
KGS6C_POS_000889,1,3,3,1729082.918155855,1140328.3351726332,1398,7097,landslide,FEAT_473,4
KGS6C_POS_000890,1,3,3,1732715.8822707024,1140321.8030401622,1398,7460,landslide,FEAT_597,1
KGS6C_POS_000891,1,3,3,1730302.363915067,1140315.2248251117,1399,7219,landslide,FEAT_518,0
KGS6C_POS_000892,1,3,3,1734397.178276339,1140316.9692624782,1399,7628,landslide,FEAT_674,3
KGS6C_POS_000893,1,3,3,1726198.7579346313,1140301.4124341104,1400,6808,landslide,FEAT_380,3
KGS6C_POS_000894,1,3,3,1730006.4583951277,1140308.959742988,1400,7189,landslide,FEAT_496,4
KGS6C_POS_000895,1,3,3,1730974.9884137183,1140305.9295098598,1400,7286,landslide,FEAT_513,2
KGS6C_POS_000896,1,2,2,1707437.3040306545,1140295.4199357503,1401,4932,landslide,FEAT_2656,1
KGS6C_POS_000897,1,3,3,1739181.149980195,1140276.6214328173,1403,8107,landslide,FEAT_809,3
KGS6C_POS_000898,1,3,3,1726343.5997823137,1140224.7460750707,1408,6823,landslide,FEAT_404,3
KGS6C_POS_000899,1,3,3,1740276.322694434,1140211.9321460908,1409,8216,landslide,FEAT_827,3
KGS6C_POS_000900,1,3,3,1733428.931597273,1140205.0999304662,1410,7531,landslide,FEAT_635,0
KGS6C_POS_000901,1,3,3,1732308.7610761262,1140189.635880193,1412,7419,landslide,FEAT_595,1
KGS6C_POS_000902,1,3,3,1732562.352613638,1140185.771243366,1412,7445,landslide,FEAT_596,4
KGS6C_POS_000903,1,3,3,1726393.102637955,1140174.2932438883,1413,6828,landslide,FEAT_403,2
KGS6C_POS_000904,1,3,3,1739726.7039853295,1140169.0792212195,1414,8161,landslide,FEAT_829,0
KGS6C_POS_000905,1,2,2,1695337.999281449,1140159.963103033,1415,3722,landslide,FEAT_928,3
KGS6C_POS_000906,1,3,3,1739759.770337179,1140158.1971579832,1415,8164,landslide,FEAT_828,3
KGS6C_POS_000907,1,2,2,1709131.6076261278,1140143.8165500818,1416,5102,landslide,KGS6C_POS_000907,2
KGS6C_POS_000908,1,3,3,1736404.3224949625,1140148.8842091635,1416,7829,landslide,FEAT_743,4
KGS6C_POS_000909,1,3,3,1733441.7839975576,1140122.861698775,1418,7533,landslide,FEAT_634,2
KGS6C_POS_000910,1,2,2,1694945.02104833,1140118.5604351435,1419,3683,landslide,FEAT_927,4
KGS6C_POS_000911,1,3,3,1725973.2102844608,1140099.511360713,1421,6786,landslide,FEAT_381,1
KGS6C_POS_000912,1,3,3,1731365.3636427673,1140042.9768623945,1426,7325,landslide,FEAT_536,3
KGS6C_POS_000913,1,3,3,1736618.9976169986,1140041.797829092,1426,7850,landslide,FEAT_756,1
KGS6C_POS_000914,1,3,3,1737016.7394146172,1140045.415072,1426,7890,landslide,FEAT_757,4
KGS6C_POS_000915,1,2,2,1694864.8947945412,1140036.9059356565,1427,3675,landslide,FEAT_931,3
KGS6C_POS_000916,1,2,2,1694929.6635937323,1140023.1193459756,1428,3681,landslide,FEAT_930,1
KGS6C_POS_000917,1,3,3,1716182.2635059052,1140022.0212914995,1428,5807,landslide,FEAT_2446,0
KGS6C_POS_000918,1,3,3,1729383.4081500152,1140016.3653069676,1429,7127,landslide,FEAT_472,2
KGS6C_POS_000919,1,3,3,1731373.9455096915,1140002.6773077503,1430,7326,landslide,FEAT_KY003836,0
KGS6C_POS_000920,1,3,3,1736205.727979887,1140001.7344751407,1430,7809,landslide,FEAT_742,2
KGS6C_POS_000921,1,2,2,1710369.5439749446,1139987.8153531605,1432,5225,landslide,FEAT_2451,2
KGS6C_POS_000922,1,3,3,1717970.883431776,1139950.9163473938,1435,5986,landslide,FEAT_2444,1
KGS6C_POS_000923,1,2,2,1695053.2060732625,1139911.7846091038,1439,3694,landslide,FEAT_929,1
KGS6C_POS_000924,1,2,2,1710410.2901960271,1139876.8709520968,1443,5230,landslide,FEAT_2450,3
KGS6C_POS_000925,1,3,3,1729373.4314500794,1139869.271406043,1444,7126,landslide,FEAT_471,4
KGS6C_POS_000926,1,3,3,1737281.8888887195,1139853.918382733,1445,7917,landslide,FEAT_759,1
KGS6C_POS_000927,1,3,3,1738992.0551600235,1139845.6749353774,1446,8088,landslide,FEAT_790,4
KGS6C_POS_000928,1,2,2,1710411.9071905718,1139834.82098027,1447,5230,landslide,FEAT_2449,0
KGS6C_POS_000929,1,3,3,1736995.2804863628,1139832.873490817,1447,7888,landslide,FEAT_758,3
KGS6C_POS_000930,1,3,3,1739214.187210655,1139821.8906775727,1448,8110,landslide,FEAT_808,2
KGS6C_POS_000931,1,3,3,1739686.461229622,1139829.0441076923,1448,8157,landslide,FEAT_830,3
KGS6C_POS_000932,1,2,2,1700944.229720703,1139798.9063944134,1451,4283,landslide,FEAT_2903,0
KGS6C_POS_000933,1,3,3,1736104.6856893448,1139793.1108074118,1451,7799,landslide,FEAT_741,3
KGS6C_POS_000934,1,3,3,1715839.4711867543,1139774.4709766982,1453,5772,landslide,FEAT_2445,0
KGS6C_POS_000935,1,3,3,1731358.5626505574,1139754.221277097,1455,7324,landslide,FEAT_537,1
KGS6C_POS_000936,1,3,3,1740503.9721942109,1139748.253366447,1456,8239,landslide,FEAT_853,4
KGS6C_POS_000937,1,3,3,1738202.921890912,1139713.9959577518,1459,8009,landslide,FEAT_770,0
KGS6C_POS_000938,1,3,3,1740352.0698661278,1139688.863911982,1462,8224,landslide,FEAT_852,4
KGS6C_POS_000939,1,2,2,1706910.3157158892,1139674.6838924072,1463,4880,landslide,FEAT_2973,3
KGS6C_POS_000940,1,3,3,1731202.2142814233,1139664.5872183505,1464,7309,landslide,FEAT_538,2
KGS6C_POS_000941,1,3,3,1728508.1530250532,1139641.4619684217,1466,7039,landslide,FEAT_445,0
KGS6C_POS_000942,1,2,2,1710428.9295522694,1139625.888023018,1468,5231,landslide,FEAT_2448,3
KGS6C_POS_000943,1,3,3,1735155.5154511528,1139611.5515385133,1469,7704,landslide,FEAT_724,4
KGS6C_POS_000944,1,3,3,1740354.0352593658,1139616.840904227,1469,8224,landslide,FEAT_851,3
KGS6C_POS_000945,1,2,2,1700671.060915929,1139601.9365960406,1470,4256,landslide,FEAT_2884,1
KGS6C_POS_000946,1,3,3,1729271.4836835018,1139606.089440239,1470,7116,landslide,FEAT_470,1
KGS6C_POS_000947,1,3,3,1738479.872277031,1139604.879917244,1470,8036,landslide,FEAT_788,0
KGS6C_POS_000948,1,3,3,1738066.0399327546,1139574.1578662666,1473,7995,landslide,FEAT_769,0
KGS6C_POS_000949,1,3,3,1729115.7974916734,1139566.082721805,1474,7100,landslide,FEAT_469,4
KGS6C_POS_000950,1,3,3,1735915.541177956,1139563.347671506,1474,7780,landslide,FEAT_740,3
KGS6C_POS_000951,1,3,3,1740344.3398648675,1139552.4119281818,1475,8223,landslide,FEAT_850,3
KGS6C_POS_000952,1,3,3,1735171.0145197008,1139520.1188701706,1478,7706,landslide,FEAT_725,4
KGS6C_POS_000953,1,3,3,1728164.5808988698,1139513.8876565986,1479,7005,landslide,FEAT_440,1
KGS6C_POS_000954,1,3,3,1735697.680658433,1139497.880695572,1481,7758,landslide,FEAT_726,2
KGS6C_POS_000955,1,3,3,1739805.7040519365,1139493.8087572756,1481,8169,landslide,FEAT_831,1
KGS6C_POS_000956,1,3,3,1740356.0242652604,1139490.2027063284,1481,8224,landslide,FEAT_849,1
KGS6C_POS_000957,1,3,3,1727998.5593243963,1139479.0877369123,1483,6988,landslide,FEAT_439,1
KGS6C_POS_000958,1,3,3,1739649.3486803744,1139471.0397399587,1483,8153,landslide,FEAT_807,0
KGS6C_POS_000959,1,3,3,1731113.009837285,1139468.942983963,1484,7300,landslide,FEAT_512,2
KGS6C_POS_000960,1,3,3,1738815.6079009422,1139451.0721393388,1485,8070,landslide,FEAT_789,0
KGS6C_POS_000961,1,2,2,1710473.2899238386,1139435.8792699238,1487,5236,landslide,FEAT_2447,1
KGS6C_POS_000962,1,3,3,1726487.6545609226,1139435.6211404114,1487,6837,landslide,FEAT_402,4
KGS6C_POS_000963,1,3,3,1726692.3712181412,1139386.2212806025,1492,6858,landslide,FEAT_400,4
KGS6C_POS_000964,1,2,2,1709034.6542218172,1139378.254694935,1493,5092,landslide,FEAT_2650,4
KGS6C_POS_000965,1,3,3,1739074.0600207574,1139367.1704013147,1494,8096,landslide,FEAT_791,2
KGS6C_POS_000966,1,3,3,1738225.3991341244,1139343.877093654,1496,8011,landslide,FEAT_768,3
KGS6C_POS_000967,1,2,2,1708675.3934027925,1139338.3186121078,1497,5056,landslide,FEAT_2648,4
KGS6C_POS_000968,1,2,2,1709004.483086023,1139337.9617111192,1497,5089,landslide,FEAT_2649,1
KGS6C_POS_000969,1,3,3,1727491.695237585,1139331.2937801182,1497,6938,landslide,FEAT_426,3
KGS6C_POS_000970,1,3,3,1728319.5033331572,1139338.65490212,1497,7020,landslide,FEAT_446,4
KGS6C_POS_000971,1,2,2,1709319.3181412043,1139328.513359818,1498,5120,landslide,KGS6C_POS_000971,1
KGS6C_POS_000972,1,3,3,1728355.783501802,1139314.4271880458,1499,7024,landslide,FEAT_447,4
KGS6C_POS_000973,1,2,2,1700661.2359160192,1139304.212492861,1500,4255,landslide,FEAT_2885,3
KGS6C_POS_000974,1,2,2,1710134.6082972474,1139309.1398822125,1500,5202,landslide,FEAT_2453,3
KGS6C_POS_000975,1,2,2,1707652.4870314612,1139298.4763372496,1501,4954,landslide,FEAT_2655,4
KGS6C_POS_000976,1,3,3,1727526.0531497886,1139280.9010519984,1502,6941,landslide,FEAT_427,1
KGS6C_POS_000977,1,2,2,1695001.4784651825,1139256.895279419,1505,3689,landslide,FEAT_935,1
KGS6C_POS_000978,1,2,2,1710164.243060148,1139248.1895964434,1506,5205,landslide,FEAT_2454,3
KGS6C_POS_000979,1,3,3,1728603.6794936357,1139247.334290597,1506,7049,landslide,FEAT_449,0
KGS6C_POS_000980,1,2,2,1694955.1898187625,1139229.899219969,1508,3684,landslide,FEAT_934,4
KGS6C_POS_000981,1,3,3,1726835.246828392,1139224.4447732442,1508,6872,landslide,FEAT_401,1
KGS6C_POS_000982,1,3,3,1739237.1811379383,1139211.1911805675,1509,8112,landslide,FEAT_806,0
KGS6C_POS_000983,1,2,2,1709084.4580269258,1139202.2310371168,1510,5097,landslide,FEAT_2647,3
KGS6C_POS_000984,1,3,3,1727587.9404712038,1139191.8496829104,1511,6947,landslide,FEAT_428,2
KGS6C_POS_000985,1,3,3,1738921.109717961,1139190.3490803032,1511,8081,landslide,FEAT_795,2
KGS6C_POS_000986,1,3,3,1738611.5654414298,1139184.3411575782,1512,8050,landslide,FEAT_794,2
KGS6C_POS_000987,1,3,3,1728496.1842741114,1139177.885455344,1513,7038,landslide,FEAT_448,3
KGS6C_POS_000988,1,3,3,1738333.252414158,1139174.2288495654,1513,8022,landslide,FEAT_792,3
KGS6C_POS_000989,1,2,2,1709942.7061149003,1139168.91321618,1514,5183,landslide,FEAT_2452,4
KGS6C_POS_000990,1,2,2,1694908.1407678982,1139147.7132315715,1516,3679,landslide,FEAT_932,4
KGS6C_POS_000991,1,2,2,1694531.652510404,1139136.8505213447,1517,3642,landslide,FEAT_919,3
KGS6C_POS_000992,1,2,2,1700721.6900543212,1139132.9006697396,1517,4261,landslide,FEAT_2886,1
KGS6C_POS_000993,1,3,3,1734908.5398725744,1139092.8829706253,1521,7679,landslide,FEAT_673,0
KGS6C_POS_000994,1,2,2,1694648.2123411496,1139085.683747074,1522,3653,landslide,FEAT_920,2
KGS6C_POS_000995,1,2,2,1694855.844147889,1139075.6559956474,1523,3674,landslide,FEAT_933,4
KGS6C_POS_000996,1,2,2,1694191.5981815725,1139062.3934321753,1524,3608,landslide,FEAT_918,3
KGS6C_POS_000997,1,3,3,1738440.7902499,1139028.6630459393,1528,8033,landslide,FEAT_793,2
KGS6C_POS_000998,1,2,2,1712255.938312442,1138997.3023499993,1531,5414,landslide,KGS6C_POS_000998,2
KGS6C_POS_000999,1,3,3,1737757.8112567677,1138999.70535633,1531,7964,landslide,FEAT_766,4
KGS6C_POS_001000,1,3,3,1731825.6111150077,1138978.1730051497,1533,7371,landslide,FEAT_561,1
KGS6C_POS_001001,1,2,2,1709249.9741031495,1138946.731228684,1536,5113,landslide,FEAT_2646,1
KGS6C_POS_001002,1,3,3,1739316.6575865785,1138943.7660950804,1536,8120,landslide,FEAT_805,1
KGS6C_POS_001003,1,3,3,1734972.9412208642,1138917.6636627272,1539,7686,landslide,FEAT_672,4
KGS6C_POS_001004,1,2,2,1709226.474298843,1138893.298162701,1541,5111,landslide,FEAT_2645,0
KGS6C_POS_001005,1,3,3,1735676.5231793108,1138896.2171972038,1541,7756,landslide,FEAT_728,4
KGS6C_POS_001006,1,2,2,1694502.3212067552,1138865.985556557,1544,3639,landslide,FEAT_921,1
KGS6C_POS_001007,1,2,2,1700912.453314574,1138858.362523333,1545,4280,landslide,FEAT_2902,3
KGS6C_POS_001008,1,3,3,1735778.8443609215,1138859.324141061,1545,7766,landslide,FEAT_727,0
KGS6C_POS_001009,1,3,3,1737464.7413199577,1138857.608945999,1545,7935,landslide,FEAT_767,2
KGS6C_POS_001010,1,2,2,1694305.337032538,1138842.7035144882,1546,3619,landslide,FEAT_922,2
KGS6C_POS_001011,1,2,2,1707250.850406255,1138830.606783999,1547,4914,landslide,FEAT_2996,0
KGS6C_POS_001012,1,3,3,1731867.93703101,1138837.6314854587,1547,7375,landslide,FEAT_560,1
KGS6C_POS_001013,1,3,3,1740427.2447647112,1138830.120621038,1547,8231,landslide,FEAT_848,1
KGS6C_POS_001014,1,3,3,1740219.576143853,1138822.4811517058,1548,8210,landslide,FEAT_832,3
KGS6C_POS_001015,1,3,3,1735582.026044793,1138812.6527502004,1549,7747,landslide,FEAT_729,3
KGS6C_POS_001016,1,2,2,1694071.3218022652,1138806.4315406051,1550,3596,landslide,FEAT_917,3
KGS6C_POS_001017,1,2,2,1700692.6957357228,1138800.3891490367,1550,4258,landslide,FEAT_2888,1
KGS6C_POS_001018,1,3,3,1731134.510022589,1138806.0592102658,1550,7302,landslide,FEAT_539,4
KGS6C_POS_001019,1,3,3,1731398.9028169462,1138808.4381358193,1550,7328,landslide,FEAT_540,1
KGS6C_POS_001020,1,3,3,1738936.8976669633,1138765.416651006,1554,8082,landslide,FEAT_796,2
KGS6C_POS_001021,1,3,3,1739660.8815287163,1138745.3784135503,1556,8155,landslide,FEAT_804,1
KGS6C_POS_001022,1,2,2,1700632.2925411754,1138726.838823489,1558,4252,landslide,FEAT_2887,4
KGS6C_POS_001023,1,2,2,1709532.0052528898,1138729.0468125287,1558,5142,landslide,FEAT_2652,3
KGS6C_POS_001024,1,3,3,1735890.93594621,1138723.8491798027,1558,7778,landslide,FEAT_735,2
KGS6C_POS_001025,1,2,2,1700748.599115564,1138712.9360903197,1559,4263,landslide,FEAT_2889,0
KGS6C_POS_001026,1,3,3,1731465.6987229649,1138695.1501260265,1561,7335,landslide,FEAT_541,0
KGS6C_POS_001027,1,2,2,1707249.490086971,1138684.065822428,1562,4913,landslide,FEAT_2995,4
KGS6C_POS_001028,1,3,3,1738461.4075925911,1138682.067044289,1562,8035,landslide,FEAT_799,4
KGS6C_POS_001029,1,3,3,1738703.6274765166,1138681.8781823672,1562,8059,landslide,FEAT_797,1
KGS6C_POS_001030,1,3,3,1713057.4056855268,1138662.7294309172,1564,5494,landslide,KGS6C_POS_001030,1
KGS6C_POS_001031,1,3,3,1736057.9279185785,1138633.02472735,1567,7794,landslide,FEAT_736,1
KGS6C_POS_001032,1,3,3,1736146.7991710117,1138622.872574031,1568,7803,landslide,FEAT_739,2
KGS6C_POS_001033,1,2,2,1700625.1992375676,1138602.015618702,1570,4251,landslide,FEAT_2890,2
KGS6C_POS_001034,1,3,3,1731865.4636452976,1138590.7468039575,1571,7375,landslide,FEAT_559,2
KGS6C_POS_001035,1,3,3,1738991.1952807426,1138588.4745771678,1572,8088,landslide,FEAT_798,4
KGS6C_POS_001036,1,2,2,1710850.6103807937,1138575.503911939,1573,5274,landslide,FEAT_2435,1
KGS6C_POS_001037,1,3,3,1731922.6847428523,1138572.068404477,1573,7381,landslide,FEAT_594,0
KGS6C_POS_001038,1,3,3,1735354.9914816036,1138578.3894540162,1573,7724,landslide,FEAT_L-061-2023,4
KGS6C_POS_001039,1,3,3,1736389.8910984274,1138572.283695321,1573,7827,landslide,FEAT_737,0
KGS6C_POS_001040,1,3,3,1736456.156234978,1138561.150301932,1574,7834,landslide,FEAT_738,0
KGS6C_POS_001041,1,2,2,1700569.0866453706,1138550.3092190532,1575,4245,landslide,FEAT_2891,4
KGS6C_POS_001042,1,3,3,1735313.2900064336,1138535.6920506365,1577,7720,landslide,FEAT_730,4
KGS6C_POS_001043,1,3,3,1739471.9495456535,1138538.9574267876,1577,8136,landslide,FEAT_803,0
KGS6C_POS_001044,1,3,3,1742296.9872401163,1138520.8517440197,1578,8418,landslide,FEAT_895,4
KGS6C_POS_001045,1,2,2,1710269.7303429092,1138519.138647689,1579,5215,landslide,FEAT_2434,2
KGS6C_POS_001046,1,3,3,1740932.3722054956,1138493.1559608306,1581,8282,landslide,FEAT_847,0
KGS6C_POS_001047,1,2,2,1697125.6509941667,1138469.4349527336,1584,3901,landslide,FEAT_1034,2
KGS6C_POS_001048,1,2,2,1703299.1866495346,1138457.0460338525,1585,4518,landslide,FEAT_3170,1
KGS6C_POS_001049,1,2,2,1711129.6944328165,1138431.0851734108,1587,5301,landslide,FEAT_2436,0
KGS6C_POS_001050,1,2,2,1703345.9133517272,1138412.0631529144,1589,4523,landslide,FEAT_3169,0
KGS6C_POS_001051,1,2,2,1710046.7026024018,1138412.2607281392,1589,5193,landslide,FEAT_2433,2
KGS6C_POS_001052,1,2,2,1711171.751269649,1138419.836663528,1589,5306,landslide,FEAT_2437,3
KGS6C_POS_001053,1,3,3,1742249.3995445906,1138417.0886661294,1589,8413,landslide,FEAT_894,4
KGS6C_POS_001054,1,2,2,1696654.640962646,1138409.3851906925,1590,3854,landslide,FEAT_1022,3
KGS6C_POS_001055,1,3,3,1738723.5102491025,1138383.2630967798,1592,8061,landslide,FEAT_800,1
KGS6C_POS_001056,1,3,3,1741225.1781373513,1138370.432064138,1593,8311,landslide,FEAT_872,4
KGS6C_POS_001057,1,2,2,1702832.9369001065,1138356.086612448,1595,4472,landslide,FEAT_3171,2
KGS6C_POS_001058,1,3,3,1735330.406191005,1138350.6988288837,1595,7722,landslide,FEAT_731,4
KGS6C_POS_001059,1,3,3,1740833.0215336713,1138351.694216804,1595,8272,landslide,FEAT_846,1
KGS6C_POS_001060,1,3,3,1741456.2218189517,1138354.6822946216,1595,8334,landslide,FEAT_873,1
KGS6C_POS_001061,1,2,2,1700334.3714644136,1138299.3384225038,1601,4222,landslide,FEAT_2892,4
KGS6C_POS_001062,1,2,2,1700374.9364597218,1138299.2295032465,1601,4226,landslide,FEAT_2893,2
KGS6C_POS_001063,1,3,3,1740804.8402157086,1138287.1254565315,1602,8269,landslide,FEAT_845,2
KGS6C_POS_001064,1,2,2,1696847.397568582,1138275.5234281116,1603,3873,landslide,FEAT_1024,0
KGS6C_POS_001065,1,2,2,1697085.3876621109,1138275.9720421983,1603,3897,landslide,FEAT_1025,2
KGS6C_POS_001066,1,2,2,1707993.8302016752,1138253.4645004084,1605,4988,landslide,FEAT_2643,4
KGS6C_POS_001067,1,2,2,1713066.2036060577,1138257.4141626416,1605,5495,landslide,KGS6C_POS_001067,1
KGS6C_POS_001068,1,2,2,1696429.3840081252,1138229.6279939993,1608,3831,landslide,FEAT_1023,3
KGS6C_POS_001069,1,3,3,1740787.670857507,1138225.0164099245,1608,8267,landslide,FEAT_844,3
KGS6C_POS_001070,1,3,3,1737331.486663309,1138196.049513799,1611,7922,landslide,FEAT_761,3
KGS6C_POS_001071,1,3,3,1738668.091824449,1138188.5227935936,1612,8055,landslide,FEAT_801,0
KGS6C_POS_001072,1,3,3,1737502.3924971896,1138160.006864259,1614,7939,landslide,FEAT_762,2
KGS6C_POS_001073,1,2,2,1707899.3043188406,1138154.9457520638,1615,4978,landslide,FEAT_2642,2
